단지고유번호,필지고유번호,시도,자치구,법정동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
11650120357522,1165010800113110010,서울특별시,서초구,서초동,1311-10,서울특별시 서초구 서초동 1311-10,서초 푸르지오 써밋,서초푸르지오써밋,서초 푸르지오 써밋,서초 푸르지오 써밋,1,아파트,7,907,2017-06-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100080570,1165010800115060088,서울특별시,서초구,서초동,1506-88,서울특별시 서초구 서초동 1506-88,서초 현대홈타운,현대홈타운,서초 현대홈타운,서초 현대홈타운,1,아파트,2,68,2005-05-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120029514,1165010800115170006,서울특별시,서초구,서초동,1517-6,서울특별시 서초구 서초동 1517-6,서초10차 상지리츠빌,상지리츠빌(10),서초10차 상지리츠빌,서초10차 상지리츠빌,1,아파트,1,19,2005-09-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100249376,1165010800115110003,서울특별시,서초구,서초동,1511-3,서울특별시 서초구 서초동 1511-3,서초1차 엔-스위트 102,N-Suite102동(1511-3),서초1차 엔-스위트 102,서초1차 엔-스위트 102,1,아파트,1,18,2004-09-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100249366,1165010800114870063,서울특별시,서초구,서초동,1487-63,서울특별시 서초구 서초동 1487-63,서초1차e-편한세상,서초1차e-편한세상,서초1차e-편한세상,서초1차e-편한세상,1,아파트,2,154,2004-08-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100249377,1165010800115110006,서울특별시,서초구,서초동,1511-6,서울특별시 서초구 서초동 1511-6,서초1차엔-스위트101,N-Suite101동(1511-6),서초1차엔-스위트101,서초1차엔-스위트101,1,아파트,1,18,2004-09-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100257589,1165010800115290000,서울특별시,서초구,서초동,1529,서울특별시 서초구 서초동 1529,서초2차 이-편한세상,서초2차e-편한세상,서초2차 이-편한세상,서초2차 이-편한세상,1,아파트,3,159,2005-02-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120008786,1165010800114670037,서울특별시,서초구,서초동,1467-37,서울특별시 서초구 서초동 1467-37,서초3차대림이-편한세상,서초3차e편한세상,서초3차대림이-편한세상,서초3차대림이-편한세상,1,아파트,2,77,2005-12-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002752,1165010800116440000,서울특별시,서초구,서초동,1644,서울특별시 서초구 서초동 1644,서초3차현대아파트,현대서초3,서초3차현대아파트,서초3차현대아파트,1,아파트,1,96,1997-04-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002699,1165010800116840000,서울특별시,서초구,서초동,1684,서울특별시 서초구 서초동 1684,서초4차현대아파트,서초4현대,서초4차현대아파트,서초4차현대아파트,1,아파트,3,160,2000-11-27,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120008787,1165010800114670062,서울특별시,서초구,서초동,1467-62,서울특별시 서초구 서초동 1467-62,서초5차대림이-편한세상,서초5차e편한세상,서초5차대림이-편한세상,서초5차대림이-편한세상,1,아파트,2,161,2005-12-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120046183,1165010800114910003,서울특별시,서초구,서초동,1491-3,서울특별시 서초구 서초동 1491-3,서초8차 상지리츠빌,서초8차상지리츠빌,서초8차 상지리츠빌,서초8차 상지리츠빌,1,아파트,1,18,2006-06-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120432207,1165010800117570000,서울특별시,서초구,서초동,1757,서울특별시 서초구 서초동 1757,서초그랑자이,서초그랑자이,서초그랑자이,서초그랑자이,1,아파트,9,1446,2021-06-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053292,1165010800116160010,서울특별시,서초구,서초동,1616-10,서울특별시 서초구 서초동 1616-10,서초극동스타클래스 I 아파트,서초극동스타클래스,서초극동스타클래스 I 아파트,서초극동스타클래스 I 아파트,1,아파트,2,90,2003-09-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120055109,1165010800116150010,서울특별시,서초구,서초동,1615-10,서울특별시 서초구 서초동 1615-10,서초극동스타클래스2,극동스타클래스2,서초극동스타클래스2,서초극동스타클래스2,1,아파트,2,60,2006-09-06,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002673,1165010800114670097,서울특별시,서초구,서초동,1467-97,서울특별시 서초구 서초동 1467-97,서초금호어울림,서초금호어울림,서초금호어울림,서초금호어울림,1,아파트,1,84,2001-12-10,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120418045,1165010800115020012,서울특별시,서초구,서초동,1502-12,서울특별시 서초구 서초동 1502-12,서초꽃마을 주얼리,서초꽃마을주얼리,서초꽃마을 주얼리,서초꽃마을 주얼리,1,아파트,1,280,2021-03-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002701,1165010800113300016,서울특별시,서초구,서초동,1330-16,서울특별시 서초구 서초동 1330-16,서초나산스위트,서초나산스위트,서초나산스위트,서초나산스위트,1,아파트,1,24,1996-06-07,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120008785,1165010800114660017,서울특별시,서초구,서초동,1466-17,서울특별시 서초구 서초동 1466-17,서초네스피아 A,서초네스피아B,서초네스피아 B,서초네스피아 A,1,아파트,1,12,2005-09-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120008784,1165010800114660002,서울특별시,서초구,서초동,1466-2,서울특별시 서초구 서초동 1466-2,서초네스피아 A,서초네스피아A,서초네스피아 A,서초네스피아 A,1,아파트,1,12,2005-09-13,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002702,1165010800116660014,서울특별시,서초구,서초동,1666-14,서울특별시 서초구 서초동 1666-14,서초녹원아파트,서초녹원,서초녹원아파트,서초녹원아파트,1,아파트,1,35,1997-06-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100257007,1165010800115180006,서울특별시,서초구,서초동,1518-6,서울특별시 서초구 서초동 1518-6,서초대림빌라트,서초대림빌라트,,,1,아파트,1,18,2004-12-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100257581,1165010800114870121,서울특별시,서초구,서초동,1487-121,서울특별시 서초구 서초동 1487-121,서초대성유니드아파트,서초대성유니드,서초대성유니드아파트,서초대성유니드아파트,1,아파트,1,19,2005-02-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053288,1165010800115070061,서울특별시,서초구,서초동,1507-61,서울특별시 서초구 서초동 1507-61,서초동 다솔맴버스,다솔멤버스,서초동 다솔맴버스,서초동 다솔맴버스,1,아파트,1,6,2003-07-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120008780,1165010800113370022,서울특별시,서초구,서초동,1337-22,서울특별시 서초구 서초동 1337-22,서초동 대우디오빌프라임,서초동대우디오빌프라임,서초동 대우디오빌프라임,서초동 대우디오빌프라임,1,아파트,1,112,2005-10-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120057243,1165010800115420001,서울특별시,서초구,서초동,1542-1,서울특별시 서초구 서초동 1542-1,서초동 동일하이빌,동일하이빌,서초동 동일하이빌,서초동 동일하이빌,1,아파트,2,54,2006-10-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100257580,1165010800114710013,서울특별시,서초구,서초동,1471-13,서울특별시 서초구 서초동 1471-13,서초동 삼원그린빌,서초동삼원그린빌,서초동 삼원그린빌,서초동 삼원그린빌,1,아파트,1,12,2004-12-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100051055,1165010800114360014,서울특별시,서초구,서초동,1436-14,서울특별시 서초구 서초동 1436-14,서초동 아이파크,서초동아이파크,서초동 아아파크,서초동 아이파크,1,아파트,3,115,2003-09-04,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120039280,1165010800116790006,서울특별시,서초구,서초동,1679-6,서울특별시 서초구 서초동 1679-6,서초동 에지앙,서초동에지앙,서초동 에지앙,서초동 에지앙,1,아파트,1,19,2006-11-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053160,1165010800114650007,서울특별시,서초구,서초동,1465-7,서울특별시 서초구 서초동 1465-7,서초동 코아아파트,서초코아,서초동 코아아파트,서초동 코아아파트,1,아파트,1,15,2003-09-08,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650112064159,1165010800116070015,서울특별시,서초구,서초동,1607-15,서울특별시 서초구 서초동 1607-15,서초동 풍림아이원아파트,풍림아이원(102동),서초동 풍림아이원아파트,서초동 풍림아이원아파트,1,아파트,1,18,2004-01-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053181,1165010800116070006,서울특별시,서초구,서초동,1607-6,서울특별시 서초구 서초동 1607-6,서초동 풍림아이원아파트,풍림아이원(101동),서초동 풍림아이원아파트,서초동 풍림아이원아파트,1,아파트,1,18,2004-01-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120348933,1165010800113440004,서울특별시,서초구,서초동,1344-4,서울특별시 서초구 서초동 1344-4,서초동 프레스티지 아파트,서초동프레스티지아파트,서초동 프레스티지 아파트,서초동 프레스티지 아파트,1,아파트,1,28,2017-03-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053158,1165010800113640037,서울특별시,서초구,서초동,1364-37,서울특별시 서초구 서초동 1364-37,서초동공동주택,서초에버빌,서초동공동주택,서초동공동주택,1,아파트,1,11,2003-07-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120183042,1165010800114510089,서울특별시,서초구,서초동,1451-89,서울특별시 서초구 서초동 1451-89,서초동도시형생활주택,서초중흥S-클래스(도시형생활주택),서초동도시형생활주택,서초동도시형생활주택,1,아파트,1,91,2013-08-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002680,1165010800116780001,서울특별시,서초구,서초동,1678-1,서울특별시 서초구 서초동 1678-1,서초동동아빌라트,동아빌라트1,서초동동아빌라트,서초동동아빌라트,1,아파트,1,19,1996-10-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002681,1165010800116780002,서울특별시,서초구,서초동,1678-2,서울특별시 서초구 서초동 1678-2,서초동동아빌라트,동아빌라트2,서초동동아빌라트,서초동동아빌라트,1,아파트,1,19,1996-10-17,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120027291,1165010800113620000,서울특별시,서초구,서초동,1362,서울특별시 서초구 서초동 1362,서초동두산위브,두산위브(1362),서초동두산위브,서초동두산위브,1,아파트,1,78,2005-05-26,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100448455,1165010800116200020,서울특별시,서초구,서초동,1620-20,서울특별시 서초구 서초동 1620-20,서초동롯데캐슬리버티,서초동롯데캐슬리버티,서초동 롯데캐슬 리버티,서초동롯데캐슬리버티,1,아파트,3,132,2005-03-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120126230,1165010800116560004,서울특별시,서초구,서초동,1656-4,서울특별시 서초구 서초동 1656-4,서초동롯데캐슬메디치,롯데캐슬메디치,서초동롯데캐슬메디치,서초동롯데캐슬메디치,1,아파트,1,50,2010-02-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053299,1165010800113300000,서울특별시,서초구,서초동,1330,서울특별시 서초구 서초동 1330,서초동삼성쉐르빌2,서초동삼성쉐르빌2,서초동삼성쉐르빌2,서초동삼성쉐르빌2,1,아파트,1,365,2002-03-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650120056174,1165010800115270014,서울특별시,서초구,서초동,1527-14,서울특별시 서초구 서초동 1527-14,서초동아아파트,서초동아,서초동아아파트,서초동아아파트,1,아파트,1,12,2006-10-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002704,1165010800113210006,서울특별시,서초구,서초동,1321-6,서울특별시 서초구 서초동 1321-6,서초동아타워,서초동아타워,서초동아타워,서초동아타워,1,아파트,1,64,1996-10-29,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100053176,1165010800116670003,서울특별시,서초구,서초동,1667-3,서울특별시 서초구 서초동 1667-3,서초동예성그린아파트,예성그린(1667-3),서초동예성그린아파트,서초동예성그린아파트,1,아파트,1,17,2003-08-11,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100051108,1165010800116670002,서울특별시,서초구,서초동,1667-2,서울특별시 서초구 서초동 1667-2,서초동예성그린캐슬아파트,서초예성그린캐슬,서초동예성그린캐슬아파트,서초동예성그린캐슬아파트,1,아파트,1,19,2003-12-02,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
11650100002712,1165010800114540029,서울특별시,서초구,서초동,1454-29,서울특별시 서초구 서초동 1454-29,서초동한신아파트,서초한신,서초동한신아파트,서초동한신아파트,1,아파트,2,194,2001-12-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
